old_url,new_url,http_status,path_changed,source,notes
https://sweet-home.co.il/,https://sweethome-immobilien.de/,301,no,phase4-sample,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-room-apartment-in-wedding-leopoldkiez-for-owner-occupancy-from-2030,https://sweethome-immobilien.de/properties/3-room-apartment-in-wedding-leopoldkiez-for-owner-occupancy-from-2030,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/furnished-2-room-apartment-in-prenzlauer-berg,https://sweethome-immobilien.de/properties/furnished-2-room-apartment-in-prenzlauer-berg,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/vermietete-2-zimmer-altbauwohnung-eigenbedarf-ab-2031,https://sweethome-immobilien.de/properties/vermietete-2-zimmer-altbauwohnung-eigenbedarf-ab-2031,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-room-apartment-in-the-center-of-schoneberg-available-for-owner-occupancy-from-2028,https://sweethome-immobilien.de/properties/3-room-apartment-in-the-center-of-schoneberg-available-for-owner-occupancy-from-2028,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/kapitalanlage-wohnung-zu-einem-ausserst-attraktiven-preis-in-gesundbrunen,https://sweethome-immobilien.de/properties/kapitalanlage-wohnung-zu-einem-ausserst-attraktiven-preis-in-gesundbrunen,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-zimmer-wohnung-nahe-potsdamer-platz-eigenbedarf-ab-2027,https://sweethome-immobilien.de/properties/2-zimmer-wohnung-nahe-potsdamer-platz-eigenbedarf-ab-2027,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/beautiful-3-room-altbau-apartment-available-for-self-use-from-2029,https://sweethome-immobilien.de/properties/beautiful-3-room-altbau-apartment-available-for-self-use-from-2029,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-room-apartment-in-charlottenburg-available-for-owner-occupancy-from-2028,https://sweethome-immobilien.de/properties/2-room-apartment-in-charlottenburg-available-for-owner-occupancy-from-2028,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/5-room-apartment-marshall-one-by-dandh,https://sweethome-immobilien.de/properties/5-room-apartment-marshall-one-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-room-apartment-marshall-one-by-dandh,https://sweethome-immobilien.de/properties/2-room-apartment-marshall-one-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-room-apartment-marshall-one-by-dandh,https://sweethome-immobilien.de/properties/4-room-apartment-marshall-one-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-room-apartment-marshall-one-by-dandh,https://sweethome-immobilien.de/properties/3-room-apartment-marshall-one-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-room-apartment-the-franz-by-dandh,https://sweethome-immobilien.de/properties/3-room-apartment-the-franz-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-room-apartment-the-franz-by-dandh,https://sweethome-immobilien.de/properties/4-room-apartment-the-franz-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-room-apartment-by-dandh-eckert-carre,https://sweethome-immobilien.de/properties/4-room-apartment-by-dandh-eckert-carre,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-room-apartment-by-dandh-eckert-carre,https://sweethome-immobilien.de/properties/3-room-apartment-by-dandh-eckert-carre,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-room-apartment-eckert-carre-by-dandh,https://sweethome-immobilien.de/properties/3-room-apartment-eckert-carre-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-room-apartment-eckert-carre-by-dandh,https://sweethome-immobilien.de/properties/2-room-apartment-eckert-carre-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/wieland-and-pestalozzi-4-room-apartment-by-dandh,https://sweethome-immobilien.de/properties/wieland-and-pestalozzi-4-room-apartment-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/wieland-and-pestalozzi-2-room-apartment-by-dandh,https://sweethome-immobilien.de/properties/wieland-and-pestalozzi-2-room-apartment-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/wieland-and-pestalozzi-5-room-penthouse-by-dandh,https://sweethome-immobilien.de/properties/wieland-and-pestalozzi-5-room-penthouse-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-room-apartment-am-winterfeldt-by-dandh,https://sweethome-immobilien.de/properties/3-room-apartment-am-winterfeldt-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/studio-apartment-am-winterfeldt-by-dandh,https://sweethome-immobilien.de/properties/studio-apartment-am-winterfeldt-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-room-apartment-am-winterfeldt-by-dandh,https://sweethome-immobilien.de/properties/4-room-apartment-am-winterfeldt-by-dandh,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/kapitalanlage-vermietete-grosse-loft-1-zimmer-wohnung-eigenbedarf-ab-2030,https://sweethome-immobilien.de/properties/kapitalanlage-vermietete-grosse-loft-1-zimmer-wohnung-eigenbedarf-ab-2030,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/geraumige-3-zimmer-wohnung-im-herzen-von-moabit-kapitalanlage-mit-stabiler-rendite,https://sweethome-immobilien.de/properties/geraumige-3-zimmer-wohnung-im-herzen-von-moabit-kapitalanlage-mit-stabiler-rendite,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/helle-wohnung-im-3-og-mit-aufzug-in-moabit-ideal-zur-eigennutzung,https://sweethome-immobilien.de/properties/helle-wohnung-im-3-og-mit-aufzug-in-moabit-ideal-zur-eigennutzung,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/bezugsfreie-altbauwohnung-mit-balkon-im-herzen-von-tiergarten,https://sweethome-immobilien.de/properties/bezugsfreie-altbauwohnung-mit-balkon-im-herzen-von-tiergarten,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-room-apartment-steglizer-damm,https://sweethome-immobilien.de/properties/2-room-apartment-steglizer-damm,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/neubau-dachgeschosswohnung-mit-terrasse-and-aufzug-or-2-zimmer-or-44-m-or-moabit,https://sweethome-immobilien.de/properties/neubau-dachgeschosswohnung-mit-terrasse-and-aufzug-or-2-zimmer-or-44-m-or-moabit,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-rooms-apartment-in-tempelhof-empty-soon,https://sweethome-immobilien.de/properties/2-rooms-apartment-in-tempelhof-empty-soon,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/charmante-2-zimmer-altbauwohnung-in-prenzlauer-berg-direkt-am-mauerpark-eigenbedarf-moglich,https://sweethome-immobilien.de/properties/charmante-2-zimmer-altbauwohnung-in-prenzlauer-berg-direkt-am-mauerpark-eigenbedarf-moglich,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/25-zimmer-wohnung-in-berlin-prenzlauer-berg-vermietet-mit-eigennutzungspotenzial,https://sweethome-immobilien.de/properties/25-zimmer-wohnung-in-berlin-prenzlauer-berg-vermietet-mit-eigennutzungspotenzial,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/1-bedroon-apartment-grigio-court-by-aristo-developers,https://sweethome-immobilien.de/properties/1-bedroon-apartment-grigio-court-by-aristo-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroon-apartment-grigio-court-by-aristo-developers,https://sweethome-immobilien.de/properties/2-bedroon-apartment-grigio-court-by-aristo-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroon-apartment-grigio-court-by-aristo-developers,https://sweethome-immobilien.de/properties/3-bedroon-apartment-grigio-court-by-aristo-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-villa-trinity-residences-by-aristo-developers,https://sweethome-immobilien.de/properties/2-bedroom-villa-trinity-residences-by-aristo-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroon-villa-premier-residences-by-aristo-developers,https://sweethome-immobilien.de/properties/3-bedroon-villa-premier-residences-by-aristo-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-trinity-residences-by-aristo-developments,https://sweethome-immobilien.de/properties/3-bedroom-villa-trinity-residences-by-aristo-developments,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-villa-premier-residences-by-aristo-developers,https://sweethome-immobilien.de/properties/2-bedroom-villa-premier-residences-by-aristo-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-meteora-residences-by-aristos,https://sweethome-immobilien.de/properties/3-bedroom-villa-meteora-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/1-bedroom-apartment-adonidos-gardens-by-medousa-developers,https://sweethome-immobilien.de/properties/1-bedroom-apartment-adonidos-gardens-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-pearl-park-residences-by-aristos,https://sweethome-immobilien.de/properties/2-bedroom-apartment-pearl-park-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/zephyros-village-3-semi-detached-house-by-aristos,https://sweethome-immobilien.de/properties/zephyros-village-3-semi-detached-house-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-angelonia-gardens-2-by-aristo,https://sweethome-immobilien.de/properties/3-bedroom-villa-angelonia-gardens-2-by-aristo,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-apartment-petridia-e-by-aristo,https://sweethome-immobilien.de/properties/3-bedroom-apartment-petridia-e-by-aristo,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-villa-azalea-villas-by-aristo,https://sweethome-immobilien.de/properties/4-bedroom-villa-azalea-villas-by-aristo,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/5-bedroom-villa-azalea-villas-by-aristo,https://sweethome-immobilien.de/properties/5-bedroom-villa-azalea-villas-by-aristo,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/studio-apartment-azizi-venice,https://sweethome-immobilien.de/properties/studio-apartment-azizi-venice,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/1-bedroom-apartment-azizi-venice,https://sweethome-immobilien.de/properties/1-bedroom-apartment-azizi-venice,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-azizi-venice,https://sweethome-immobilien.de/properties/2-bedroom-apartment-azizi-venice,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-apartment-azizi-venice,https://sweethome-immobilien.de/properties/3-bedroom-apartment-azizi-venice,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/5-bedroom-villa-3rd-row-cap-st-georges-resort-by-korantina,https://sweethome-immobilien.de/properties/5-bedroom-villa-3rd-row-cap-st-georges-resort-by-korantina,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/studio-apartment-adonidos-gardens-by-medousa-developers,https://sweethome-immobilien.de/properties/studio-apartment-adonidos-gardens-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-duplex-panorama-apartments-by-medousa-developers,https://sweethome-immobilien.de/properties/2-bedroom-duplex-panorama-apartments-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-penthouse-panorama-apartments-by-medousa-developers,https://sweethome-immobilien.de/properties/2-bedroom-penthouse-panorama-apartments-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-panorama-apartments-by-medousa-developers,https://sweethome-immobilien.de/properties/2-bedroom-apartment-panorama-apartments-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/1-bedroom-apartment-panorama-apartments-by-medousa-developers,https://sweethome-immobilien.de/properties/1-bedroom-apartment-panorama-apartments-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-apartment-cypress-park-retirement-village-by-medousa-developers,https://sweethome-immobilien.de/properties/3-bedroom-apartment-cypress-park-retirement-village-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-cypress-park-retirement-village-by-medousa-developers,https://sweethome-immobilien.de/properties/2-bedroom-apartment-cypress-park-retirement-village-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/1-bedroom-apartment-soho-resort-by-korantina,https://sweethome-immobilien.de/properties/1-bedroom-apartment-soho-resort-by-korantina,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-apartment-soho-resort-by-korantina,https://sweethome-immobilien.de/properties/3-bedroom-apartment-soho-resort-by-korantina,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/1-bedroom-apartment-cypress-park-retirement-village-by-medousa-developers,https://sweethome-immobilien.de/properties/1-bedroom-apartment-cypress-park-retirement-village-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-2nd-row-cap-st-georges-resort-by-korantina,https://sweethome-immobilien.de/properties/3-bedroom-villa-2nd-row-cap-st-georges-resort-by-korantina,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-villa-front-row-cap-st-georges-resort-by-korantina,https://sweethome-immobilien.de/properties/4-bedroom-villa-front-row-cap-st-georges-resort-by-korantina,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-sea-caves-by-korantina,https://sweethome-immobilien.de/properties/3-bedroom-villa-sea-caves-by-korantina,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-villa-sea-caves-by-korantina,https://sweethome-immobilien.de/properties/4-bedroom-villa-sea-caves-by-korantina,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-melania-by-aristos,https://sweethome-immobilien.de/properties/2-bedroom-apartment-melania-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-apartment-melania-by-aristos,https://sweethome-immobilien.de/properties/3-bedroom-apartment-melania-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-avora-court-by-aristos,https://sweethome-immobilien.de/properties/2-bedroom-apartment-avora-court-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedrooms-apartment-avora-court-by-aristos,https://sweethome-immobilien.de/properties/3-bedrooms-apartment-avora-court-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedrooms-maisonette-melania-by-aristos,https://sweethome-immobilien.de/properties/2-bedrooms-maisonette-melania-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-maisonette-melania-by-aristos,https://sweethome-immobilien.de/properties/3-bedroom-maisonette-melania-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-andriana-court-by-aristos,https://sweethome-immobilien.de/properties/2-bedroom-apartment-andriana-court-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-apartment-andriana-court-by-aristos,https://sweethome-immobilien.de/properties/3-bedroom-apartment-andriana-court-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedrooms-apartment-galaxy-residences-by-aristos,https://sweethome-immobilien.de/properties/2-bedrooms-apartment-galaxy-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedrooms-apartment-galaxy-residences-by-aristos,https://sweethome-immobilien.de/properties/3-bedrooms-apartment-galaxy-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/6-bedrooms-villa-villa-superior-by-aristos,https://sweethome-immobilien.de/properties/6-bedrooms-villa-villa-superior-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedrooms-villa-rosemarine-beachfront-residences-by-aristos,https://sweethome-immobilien.de/properties/4-bedrooms-villa-rosemarine-beachfront-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedrooms-apartment-pearl-park-residences-by-aristos,https://sweethome-immobilien.de/properties/3-bedrooms-apartment-pearl-park-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedrooms-apartment-serenity-court-by-aristos,https://sweethome-immobilien.de/properties/3-bedrooms-apartment-serenity-court-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-aquamarine-coastal-villas-by-aristos,https://sweethome-immobilien.de/properties/3-bedroom-villa-aquamarine-coastal-villas-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-villa-aquamarine-coastal-villas-by-aristos,https://sweethome-immobilien.de/properties/4-bedroom-villa-aquamarine-coastal-villas-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-pelagos-beachfront-villas-by-aristos,https://sweethome-immobilien.de/properties/3-bedroom-villa-pelagos-beachfront-villas-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-villa-pelagos-beachfront-villas-by-aristos,https://sweethome-immobilien.de/properties/4-bedroom-villa-pelagos-beachfront-villas-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/5-bedroom-villa-pelagos-beachfront-villas-by-aristos,https://sweethome-immobilien.de/properties/5-bedroom-villa-pelagos-beachfront-villas-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedrooom-apartment-onero-residences-by-aristos,https://sweethome-immobilien.de/properties/3-bedrooom-apartment-onero-residences-by-aristos,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-maisonette-onero-residences,https://sweethome-immobilien.de/properties/3-bedroom-maisonette-onero-residences,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-apartment-petridia-e,https://sweethome-immobilien.de/properties/4-bedroom-apartment-petridia-e,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-semi-detached-villa-gardens-view-villas-by-korantina-homes,https://sweethome-immobilien.de/properties/3-bedroom-semi-detached-villa-gardens-view-villas-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/1-bedroom-apartment-city-landmark-by-korantina-homes,https://sweethome-immobilien.de/properties/1-bedroom-apartment-city-landmark-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-city-landmark-by-korantina-homes,https://sweethome-immobilien.de/properties/2-bedroom-apartment-city-landmark-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-apartment-city-landmark-by-korantina-homes,https://sweethome-immobilien.de/properties/3-bedroom-apartment-city-landmark-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-villa-sunset-view-villas-by-korantina-homes,https://sweethome-immobilien.de/properties/4-bedroom-villa-sunset-view-villas-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-penthouse-inner-city-3-by-korantina-homes,https://sweethome-immobilien.de/properties/4-bedroom-penthouse-inner-city-3-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-apartment-inner-city-3-by-korantina-homes,https://sweethome-immobilien.de/properties/3-bedroom-apartment-inner-city-3-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-inner-city-3-by-korantina-homes,https://sweethome-immobilien.de/properties/2-bedroom-apartment-inner-city-3-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-villa-golden-view-villas-by-korantina-homes,https://sweethome-immobilien.de/properties/4-bedroom-villa-golden-view-villas-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-golden-view-villas-by-korantina-homes,https://sweethome-immobilien.de/properties/3-bedroom-villa-golden-view-villas-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-infinity-by-medousa-developers,https://sweethome-immobilien.de/properties/3-bedroom-villa-infinity-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-villa-infinity-by-medousa-developers,https://sweethome-immobilien.de/properties/4-bedroom-villa-infinity-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-marelia-valley-by-medousa-developers,https://sweethome-immobilien.de/properties/2-bedroom-apartment-marelia-valley-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/5-bedroom-villa-golden-hills-by-medousa-developers,https://sweethome-immobilien.de/properties/5-bedroom-villa-golden-hills-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/4-bedroom-villa-goldes-hills-by-medousa-developers,https://sweethome-immobilien.de/properties/4-bedroom-villa-goldes-hills-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-goldes-hills-by-medousa-developers,https://sweethome-immobilien.de/properties/3-bedroom-villa-goldes-hills-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-city-views-by-medousa-developers,https://sweethome-immobilien.de/properties/3-bedroom-villa-city-views-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/3-bedroom-villa-the-pearl-residences-by-medousa-developers,https://sweethome-immobilien.de/properties/3-bedroom-villa-the-pearl-residences-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-apartment-michelle-park-by-medousa-developers,https://sweethome-immobilien.de/properties/2-bedroom-apartment-michelle-park-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-duplex-michelle-park-by-medousa-developers,https://sweethome-immobilien.de/properties/2-bedroom-duplex-michelle-park-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/2-bedroom-penthouse-michelle-park-by-medousa-developers,https://sweethome-immobilien.de/properties/2-bedroom-penthouse-michelle-park-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/1-bedroom-apartment-tm-boutique-by-medousa-developers,https://sweethome-immobilien.de/properties/1-bedroom-apartment-tm-boutique-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/studio-apartment-azizi-milan,https://sweethome-immobilien.de/properties/studio-apartment-azizi-milan,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/properties/1-bedroom-apartment-azizi-milan,https://sweethome-immobilien.de/properties/1-bedroom-apartment-azizi-milan,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/amore-hills-by-medousa-developers,https://sweethome-immobilien.de/projects/amore-hills-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/aurelia-homes-by-aristo-developers,https://sweethome-immobilien.de/projects/aurelia-homes-by-aristo-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/azure-living-by-medousa-developers,https://sweethome-immobilien.de/projects/azure-living-by-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/azizi-venice,https://sweethome-immobilien.de/projects/azizi-venice,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/marshall-one-by-d-h,https://sweethome-immobilien.de/projects/marshall-one-by-d-h,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/wieland-pestalozzi-by-d-h,https://sweethome-immobilien.de/projects/wieland-pestalozzi-by-d-h,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/inner-city-3-by-korantina-homes,https://sweethome-immobilien.de/projects/inner-city-3-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/sea-caves-villas,https://sweethome-immobilien.de/projects/sea-caves-villas,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/cypress-park-retirement-village-5-independent-senior-living,https://sweethome-immobilien.de/projects/cypress-park-retirement-village-5-independent-senior-living,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/cap-st-georges-hotel-villas,https://sweethome-immobilien.de/projects/cap-st-georges-hotel-villas,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/golden-view-villas,https://sweethome-immobilien.de/projects/golden-view-villas,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/gardens-view-villas-by-korantina-homes,https://sweethome-immobilien.de/projects/gardens-view-villas-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/soho-resort,https://sweethome-immobilien.de/projects/soho-resort,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/adonidos-gardens-modern-apartments-in-geroskipou,https://sweethome-immobilien.de/projects/adonidos-gardens-modern-apartments-in-geroskipou,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/panorama-apartments-medousa-developers,https://sweethome-immobilien.de/projects/panorama-apartments-medousa-developers,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/sunset-view-villas-by-korantina-homes,https://sweethome-immobilien.de/projects/sunset-view-villas-by-korantina-homes,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/trinity-residences-by-aristo-developments,https://sweethome-immobilien.de/projects/trinity-residences-by-aristo-developments,301,no,sitemap,1:1 host swap; path+query preserved
https://sweet-home.co.il/projects/premier-residences-by-aristo-developers,https://sweethome-immobilien.de/projects/premier-residences-by-aristo-developers,301,no,sitemap,1:1 host swap; path+query preserved
